movie_id,movie_title,numb_of_critics,duration,genres,num_voted_users,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,gross,title_year,imdb_score,aspect_ratio,movie_facebook_likes,director_id,actor_1_id,actor_2_id,actor_3_id
2426,Raging Bull,151,121,Biography|Drama|Sport,235133,boxing|domestic violence|hot temper|jealousy|rage,http://www.imdb.com/title/tt0081398/?ref_=fn_tt_tt_1,494,English,USA,R,18000000,45250,1980,8.3,1.85,0,49,159,,
1907,Scarface,147,142,Crime|Drama,537442,assassination attempt|capitalism|cocaine|cuban american|cuban refugee,http://www.imdb.com/title/tt0086250/?ref_=fn_tt_tt_1,851,English,USA,R,25000000,44700000,1983,8.3,2.35,19000,209,211,,
2408,Amadeus,134,180,Biography|Drama|History|Music,270790,1800s|classical composer|composer|first person narration|opera,http://www.imdb.com/title/tt0086879/?ref_=fn_tt_tt_1,549,English,USA,R,18000000,51600000,1984,8.3,2.35,16000,429,944,,
1040,Indiana Jones and the Last Crusade,149,127,Action|Adventure|Fantasy,515306,castle|diary|holy grail|map|nazi,http://www.imdb.com/title/tt0097576/?ref_=fn_tt_tt_1,477,English,USA,PG-13,48000000,197171806,1989,8.3,2.35,0,39,43,,
2761,Unforgiven,131,131,Drama|Western,277505,englishman|leaving flowers on a grave|one last job|reputation|visiting wife's grave,http://www.imdb.com/title/tt0105695/?ref_=fn_tt_tt_1,495,English,USA,R,14400000,101157447,1992,8.3,2.35,10000,326,304,,
4689,Hoop Dreams,53,170,Documentary|Drama|Sport,18980,athlete|basketball|high school|high school student|school,http://www.imdb.com/title/tt0110057/?ref_=fn_tt_tt_1,74,English,USA,PG-13,700000,7830611,1994,8.3,1.33,0,1460,1894,,
1589,Toy Story,166,74,Adventure|Animation|Comedy|Family|Fantasy,623757,claw crane|cowboy|jealousy|rivalry|toy,http://www.imdb.com/title/tt0114709/?ref_=fn_tt_tt_1,391,English,USA,G,30000000,191796233,1995,8.3,1.85,0,30,34,,
1417,L.A. Confidential,177,138,Crime|Drama|Mystery|Thriller,414219,1950s|call girl|corruption|murder|police detective,http://www.imdb.com/title/tt0119488/?ref_=fn_tt_tt_1,625,English,USA,R,35000000,64604977,1997,8.3,2.35,11000,424,12,,
3090,Good Will Hunting,161,126,Drama,604904,friend|genius|janitor|loss of wife|professor,http://www.imdb.com/title/tt0119217/?ref_=fn_tt_tt_1,682,English,USA,R,10000000,138339411,1997,8.3,1.85,31000,525,87,,
3118,Snatch,151,104,Comedy|Crime,600996,boxer|boxing|diamond|fight|gypsy,http://www.imdb.com/title/tt0208092/?ref_=fn_tt_tt_1,726,English,UK,R,6000000,30093107,2000,8.3,1.85,27000,129,36,,
3018,Snatch,151,104,Comedy|Crime,600996,boxer|boxing|diamond|fight|gypsy,http://www.imdb.com/title/tt0208092/?ref_=fn_tt_tt_1,726,English,UK,R,6000000,30093107,2000,8.3,1.85,27000,129,36,,
2224,Eternal Sunshine of the Spotless Mind,273,108,Drama|Fantasy|Romance|Sci-Fi,666937,borderline personality disorder|loneliness|memory|playing against type|retrograde narrative,http://www.imdb.com/title/tt0338013/?ref_=fn_tt_tt_1,1514,English,USA,R,20000000,34126138,2004,8.3,1.85,52000,152,142,,
4973,"Peace, Propaganda & the Promised Land",16,80,Documentary,496,arab israeli conflict|israel|media|middle east|palestine,http://www.imdb.com/title/tt0428959/?ref_=fn_tt_tt_1,13,English,USA,,70000,,2004,8.3,,110,2355,1393,,
2830,Downfall,192,178,Biography|Drama|History|War,248354,bunker|hitler|nazi|no exit|war ruins,http://www.imdb.com/title/tt0363163/?ref_=fn_tt_tt_1,564,German,Germany,R,13500000,5501940,2004,8.3,1.85,14000,266,1057,,
121,Batman Begins,478,128,Action|Adventure,980946,armored car|gangster|gotham|mixed martial arts|social decay,http://www.imdb.com/title/tt0372784/?ref_=fn_tt_tt_1,2685,English,USA,PG-13,150000000,205343774,2005,8.3,2.35,15000,4,35,102,61
3644,Lake of Fire,47,152,Documentary,2143,abortion|southern accent|title based on the bible|trial|usa,http://www.imdb.com/title/tt0841119/?ref_=fn_tt_tt_1,29,English,USA,Unrated,,23807,2006,8.3,,570,654,1393,,
4287,No End in Sight,79,102,Documentary|War,7314,american politics|iraq|iraq war|occupation|white house,http://www.imdb.com/title/tt0912593/?ref_=fn_tt_tt_1,55,English,USA,,2000000,1430185,2007,8.3,1.85,0,1769,1418,,
589,Inglourious Basterds,486,153,Adventure|Drama|War,885175,france|german|nazis|revenge|scalping,http://www.imdb.com/title/tt0361748/?ref_=fn_tt_tt_1,1527,English,USA,R,75000000,120523073,2009,8.3,2.35,42000,169,126,,
68,Up,408,96,Adventure|Animation|Comedy|Family,665575,balloon|house|promise|retirement|skeleton,http://www.imdb.com/title/tt1049413/?ref_=fn_tt_tt_1,704,English,USA,PG,175000000,292979556,2009,8.3,1.85,27000,46,47,59,62
4275,Inside Job,171,105,Crime|Documentary,55382,florida|iceland|interview|new york city new york|recession,http://www.imdb.com/title/tt1645089/?ref_=fn_tt_tt_1,129,English,USA,PG-13,,4311834,2010,8.3,2.35,63000,1769,110,,
44,Toy Story 3,453,103,Adventure|Animation|Comedy|Family|Fantasy,544884,college|day care|escape|teddy bear|toy,http://www.imdb.com/title/tt0435761/?ref_=fn_tt_tt_1,733,English,USA,G,200000000,414984497,2010,8.3,1.85,30000,32,34,38,38
4034,The Hunt,349,115,Drama,170155,deer|gun|gunshot|hunt|kindergarten teacher,http://www.imdb.com/title/tt2106476/?ref_=fn_tt_tt_1,249,Danish,Denmark,R,3800000,610968,2012,8.3,2.35,60000,1472,1561,,
4775,The Sound and the Shadow,1,90,Comedy|Mystery|Thriller,30,,http://www.imdb.com/title/tt2190180/?ref_=fn_tt_tt_1,1,English,USA,R,,,2014,8.3,,70,2226,1946,,
2867,Room,421,118,Drama,161288,based on novel|escape|imprisonment|kidnapping|mother son relationship,http://www.imdb.com/title/tt3170832/?ref_=fn_tt_tt_1,351,English,Ireland,R,13000000,14677654,2015,8.3,2.35,72000,1204,960,,
79,Inside Out,536,95,Adventure|Animation|Comedy|Drama|Family|Fantasy,345198,anger|joy|memory|running away|sadness,http://www.imdb.com/title/tt2096673/?ref_=fn_tt_tt_1,773,English,USA,PG,175000000,356454367,2015,8.3,1.85,118000,46,53,70,73
1309,Raise the Titanic,32,119,Action|Adventure|Drama|Thriller,2933,military|mineral|ocean|ship|titanic,http://www.imdb.com/title/tt0081400/?ref_=fn_tt_tt_1,70,English,UK,PG,36000000,7000000,1980,4.7,2.35,328,580,540,,
4230,Friday the 13th: A New Beginning,160,92,Horror|Mystery|Thriller,22521,jason voorhees|murder|new jersey|nightmare|teenager,http://www.imdb.com/title/tt0089173/?ref_=fn_tt_tt_1,342,English,USA,R,2200000,21300000,1985,4.7,1.85,1000,1881,1653,,
4818,American Ninja 2: The Confrontation,40,90,Action|Drama,6046,blood splatter|island|motorboat|ninja|sequel to cult film,http://www.imdb.com/title/tt0092548/?ref_=fn_tt_tt_1,46,English,USA,R,350000,4000000,1987,4.7,1.85,583,2253,1976,,
885,Turbulence,44,100,Action|Thriller,8983,airplane|christmas|marshal|pilot|u.s. marshal,http://www.imdb.com/title/tt0120390/?ref_=fn_tt_tt_1,84,English,USA,R,71000000,11466088,1997,4.7,2.35,316,416,298,,
1261,Hanging Up,82,94,Comedy|Drama,10132,actress|clown costume|magazine|party planner|soap opera actress,http://www.imdb.com/title/tt0162983/?ref_=fn_tt_tt_1,130,English,Germany,PG-13,60000000,36037909,2000,4.7,1.85,390,562,259,,
1962,The Next Best Thing,86,99,Comedy|Drama|Romance,9361,best friend|cartoon on tv|custody battle|gay|gay friend,http://www.imdb.com/title/tt0156841/?ref_=fn_tt_tt_1,162,English,USA,PG-13,25000000,14983572,2000,4.7,1.85,378,829,782,,
561,Monkeybone,74,93,Animation|Comedy|Fantasy,14280,carnival|coma|death|monkey|nightmare,http://www.imdb.com/title/tt0166276/?ref_=fn_tt_tt_1,171,English,USA,PG-13,75000000,5409517,2001,4.7,1.85,683,284,241,,
3134,Valentine,120,96,Horror|Mystery|Thriller,20467,dance|nosebleed|revenge|valentine|valentine's day,http://www.imdb.com/title/tt0242998/?ref_=fn_tt_tt_1,371,English,USA,R,10000000,20384136,2001,4.7,2.35,0,1171,614,,
1278,The Musketeer,107,104,Action|Adventure|Romance,12856,guard|king|murder|musketeer|swordsman,http://www.imdb.com/title/tt0246544/?ref_=fn_tt_tt_1,291,English,Germany,PG-13,40000000,27053815,2001,4.7,2.35,299,177,528,,
4280,Full Frontal,108,101,Comedy|Romance,8662,birthday|friend|hollywood|party|sex,http://www.imdb.com/title/tt0290212/?ref_=fn_tt_tt_1,172,English,USA,R,2000000,2506446,2002,4.7,1.85,134,151,219,,
4520,Sex with Strangers,12,105,Documentary|Drama,285,bisexual|explicit sex|sex|stranger|swing,http://www.imdb.com/title/tt0304692/?ref_=fn_tt_tt_1,8,English,USA,,,247740,2002,4.7,1.33,51,2057,,,
4798,Gory Gory Hallelujah,8,96,Comedy|Fantasy|Horror|Musical,179,conspiracy|feminist|hippie|motorcycle|slapstick comedy,http://www.imdb.com/title/tt0396041/?ref_=fn_tt_tt_1,18,English,USA,,100000,11798,2003,4.7,1.78,39,2238,1961,,
965,Herbie Fully Loaded,117,101,Adventure|Comedy|Family|Fantasy|Romance|Sport,36431,automobile racing|car|mechanic|nascar|street racing,http://www.imdb.com/title/tt0400497/?ref_=fn_tt_tt_1,168,English,USA,G,50000000,66002004,2005,4.7,1.85,1000,448,412,,
2674,The Marine,78,92,Action|Drama|Thriller,27486,beating|marine|muscleman|tied up|tough guy,http://www.imdb.com/title/tt0419946/?ref_=fn_tt_tt_1,284,English,USA,PG-13,20000000,18843314,2006,4.7,1.85,0,1111,1044,,
4990,The Naked Ape,,,Comedy|Drama,128,coming of age|male nudity|road trip|skinny dipping|teenager,http://www.imdb.com/title/tt0381053/?ref_=fn_tt_tt_1,3,English,USA,,,,2006,4.7,,2,2367,1173,,
2156,Pulse,148,90,Drama|Horror|Sci-Fi|Thriller,24969,cell phone|computer|computer hacker|e mail|technology,http://www.imdb.com/title/tt0454919/?ref_=fn_tt_tt_1,258,English,USA,PG-13,20000000,20259297,2006,4.7,2.35,0,898,848,,
1251,Aliens vs. Predator: Requiem,211,102,Action|Horror|Sci-Fi|Thriller,92789,alien|escape|hunting|hybrid|predator,http://www.imdb.com/title/tt0758730/?ref_=fn_tt_tt_1,998,English,USA,R,40000000,41797066,2007,4.7,2.35,0,558,515,,
3643,"Surfer, Dude",26,85,Comedy,7367,barefoot|endorsement|surfboard|virtual reality|waves,http://www.imdb.com/title/tt0976247/?ref_=fn_tt_tt_1,37,English,USA,R,6000000,36497,2008,4.7,1.85,850,1572,73,,
823,Did You Hear About the Morgans?,133,103,Comedy|Drama|Romance,29523,fbi|murder|witness|witness protection|wyoming,http://www.imdb.com/title/tt1314228/?ref_=fn_tt_tt_1,121,English,USA,PG-13,58000000,29580087,2009,4.7,2.35,0,347,315,,
3238,Motherhood,43,90,Comedy|Drama,3662,birthday|birthday party|delivery man|mother|neighbor,http://www.imdb.com/title/tt1220220/?ref_=fn_tt_tt_1,23,English,USA,PG-13,5000000,92900,2009,4.7,1.85,546,1373,1246,,
1069,Jonah Hex,178,81,Action|Drama|Fantasy|Thriller|Western,45729,confederate|death|independence day|military|terrorist,http://www.imdb.com/title/tt1075747/?ref_=fn_tt_tt_1,176,English,USA,PG-13,47000000,10539414,2010,4.7,2.35,0,405,126,,
4625,Black Rock,95,83,Horror|Thriller,6531,bare breasts|female frontal nudity|hunter|island|weekend,http://www.imdb.com/title/tt1930294/?ref_=fn_tt_tt_1,47,English,USA,R,,,2012,4.7,1.85,0,2129,1855,,
1900,A Madea Christmas,24,100,Comedy|Drama,4265,christmas|holiday|madea series|rural setting|stubbornness,http://www.imdb.com/title/tt2609758/?ref_=fn_tt_tt_1,27,English,USA,PG-13,25000000,52528330,2013,4.7,1.85,0,796,646,,
4378,Against the Wild,11,90,Adventure|Family,840,cave|salmon,http://www.imdb.com/title/tt2475846/?ref_=fn_tt_tt_1,9,English,Canada,PG,2000000,,2013,4.7,,326,1972,582,,
1881,The Face of an Angel,78,101,Drama,2863,,http://www.imdb.com/title/tt2967008/?ref_=fn_tt_tt_1,25,English,UK,Not Rated,,,2014,4.7,2.35,488,791,750,,
3867,Fugly,9,134,Drama|Thriller,781,,http://www.imdb.com/title/tt3683702/?ref_=fn_tt_tt_1,7,Hindi,India,,,,2014,4.7,,62,1697,1492,,
3918,A Haunted House 2,69,86,Comedy|Fantasy,14621,bare breasts|parody|sexual innuendo|slip and fall|squirting orgasm,http://www.imdb.com/title/tt2828996/?ref_=fn_tt_tt_1,48,English,USA,R,4000000,17314483,2014,4.7,1.85,0,1631,1511,,
3967,The Perfect Wave,3,94,Adventure|Biography|Drama|Romance,724,boyfriend girlfriend relationship|friend|praying|surfing|wave,http://www.imdb.com/title/tt2414822/?ref_=fn_tt_tt_1,15,English,South Africa,PG,4000000,,2014,4.7,,365,1741,1533,,
4395,Out of the Dark,40,92,Horror|Thriller,2621,haunted house,http://www.imdb.com/title/tt2872724/?ref_=fn_tt_tt_1,18,English,USA,R,,,2014,4.7,2.35,844,1982,529,,
4013,The Masked Saint,9,105,Action|Biography|Crime|Drama|Family|Fantasy,342,,http://www.imdb.com/title/tt3103166/?ref_=fn_tt_tt_1,15,English,Canada,PG-13,3500000,123777,2016,4.7,1.85,0,1764,1556,,
3963,The Veil,39,93,Horror,4146,documentary crew|mass suicide|survivor|tied feet|tied up while barefoot,http://www.imdb.com/title/tt3533916/?ref_=fn_tt_tt_1,29,English,USA,R,4000000,,2016,4.7,2.35,0,712,1529,,
2530,Damnation Alley,41,91,Sci-Fi,3701,cockroach|desert|ghost town|giant spider|travel,http://www.imdb.com/title/tt0075909/?ref_=fn_tt_tt_1,71,English,USA,PG,17000000,,1977,5.2,2.35,903,1047,144,,
2038,The Wiz,32,118,Adventure|Family|Fantasy|Music|Musical,10895,melancholy|new york city|sadness|teacher|wizard,http://www.imdb.com/title/tt0078504/?ref_=fn_tt_tt_1,150,English,USA,G,24000000,13000000,1978,5.2,1.85,0,860,811,,
3201,Sphinx,2,118,Adventure|Mystery|Thriller,892,bat|curse|egyptologist|mummy|murder,http://www.imdb.com/title/tt0083113/?ref_=fn_tt_tt_1,21,English,USA,PG,14000000,800000,1981,5.2,2.35,106,1235,282,,
3485,Action Jackson,35,96,Action|Comedy|Crime|Thriller,7569,murder|power|psychotronic|tough cop|union,http://www.imdb.com/title/tt0094612/?ref_=fn_tt_tt_1,65,English,USA,R,7000000,20257000,1988,5.2,1.85,978,837,408,,
2572,My Stepmother Is an Alien,15,105,Comedy|Romance|Sci-Fi,21079,alien|earth|female alien|mission|secret,http://www.imdb.com/title/tt0095687/?ref_=fn_tt_tt_1,55,English,USA,PG-13,20000000,13854000,1988,5.2,1.85,818,836,173,,
3609,Halloween 5,137,96,Horror|Thriller,22929,cat|halloween|kitten|michael myers|psychotronic,http://www.imdb.com/title/tt0097474/?ref_=fn_tt_tt_1,287,English,USA,X,3000000,11642254,1989,5.2,1.85,926,1551,813,,
1252,Ri�¢hie Ri�¢h,19,95,Comedy|Family,49612,attempted murder|based on comic book|escape from prison|lost at sea|wealth,http://www.imdb.com/title/tt0110989/?ref_=fn_tt_tt_1,39,English,USA,PG,40000000,38087756,1994,5.2,1.85,0,372,516,,
1996,Tank Girl,60,104,Action|Comedy|Sci-Fi,24790,2030s|21st century|desert|jet|tank,http://www.imdb.com/title/tt0114614/?ref_=fn_tt_tt_1,173,English,USA,R,25000000,4064333,1995,5.2,2.35,0,841,20,,
1864,Flipper,23,95,Adventure|Family,8008,dolphin|florida|florida keys|summer|vomiting,http://www.imdb.com/title/tt0116322/?ref_=fn_tt_tt_1,26,English,USA,PG,25530000,20047715,1996,5.2,2.35,504,787,746,,
1230,Spawn,70,98,Action|Horror,52805,based on comic|based on comic book|dark hero|image comics|superhero,http://www.imdb.com/title/tt0120177/?ref_=fn_tt_tt_1,209,English,USA,R,40000000,54967359,1997,5.2,1.85,0,552,506,,
465,Flubber,53,90,Comedy|Family|Sci-Fi,63625,college|flubber|flying rubber|professor|wedding,http://www.imdb.com/title/tt0119137/?ref_=fn_tt_tt_1,64,English,USA,PG,80000000,92969824,1997,5.2,1.85,0,243,87,,
1516,Chill Factor,68,102,Action|Adventure|Comedy|Drama|Thriller,8367,colonel|ice|ice cream truck|military|u.s. army,http://www.imdb.com/title/tt0163579/?ref_=fn_tt_tt_1,94,English,USA,R,34000000,11227940,1999,5.2,2.35,120,656,623,,
4598,Speedway Junky,8,105,Crime|Drama|Romance,1434,car racing|crush|hustler|scam|watching television,http://www.imdb.com/title/tt0155197/?ref_=fn_tt_tt_1,43,English,USA,R,1000000,,1999,5.2,,27,2107,1838,,
4079,Trippin',16,94,Comedy,1004,apostrophe in title|bare breasts|female nudity|nude black woman|prom,http://www.imdb.com/title/tt0160298/?ref_=fn_tt_tt_1,8,English,USA,R,,9016377,1999,5.2,1.85,143,1131,799,,
1363,Texas Rangers,31,110,Action|Adventure|Drama|Thriller|Western,4757,army|mexican|orphan|texas|texas ranger,http://www.imdb.com/title/tt0193560/?ref_=fn_tt_tt_1,67,English,USA,PG-13,38000000,623374,2001,5.2,2.35,474,601,563,,
724,Cats & Dogs,105,87,Action|Comedy|Family|Fantasy,46031,cartoon on tv|cat|dog|scientist|secret agent,http://www.imdb.com/title/tt0239395/?ref_=fn_tt_tt_1,235,English,USA,PG,60000000,93375151,2001,5.2,1.85,0,183,329,,
1088,Scary Movie 2,127,83,Comedy,119590,blow job|demon|exorcism|priest|professor,http://www.imdb.com/title/tt0257106/?ref_=fn_tt_tt_1,548,English,USA,R,45000000,71277420,2001,5.2,1.85,0,339,451,,
4005,Pootie Tang,31,81,Action|Adventure|Comedy|Musical,11399,based on sketch comedy|corporation|cult film|evil corporation|sex,http://www.imdb.com/title/tt0258038/?ref_=fn_tt_tt_1,131,English,USA,PG-13,3000000,3293258,2001,5.2,1.85,0,1758,1553,,
1761,The Wedding Planner,108,103,Comedy|Romance,61317,chick flick|doctor|horseback riding|wedding|wedding planner,http://www.imdb.com/title/tt0209475/?ref_=fn_tt_tt_1,229,English,Germany,PG-13,35000000,60400856,2001,5.2,2.35,0,239,73,,
1456,Queen of the Damned,137,101,Drama|Fantasy|Horror,43991,fatal attraction|interspecies romance|queen|supernatural power|vampire,http://www.imdb.com/title/tt0238546/?ref_=fn_tt_tt_1,695,English,USA,R,35000000,30307804,2002,5.2,2.35,0,631,595,,
1913,The Wild Thornberrys Movie,38,85,Adventure|Animation|Comedy|Family|Fantasy,12218,africa|chimpanzee|elephant|safari|shaman,http://www.imdb.com/title/tt0282120/?ref_=fn_tt_tt_1,33,English,USA,PG,25000000,39880476,2002,5.2,2.35,187,800,115,,
1851,Clockstoppers,69,94,Action|Adventure|Comedy|Sci-Fi|Thriller,11212,frozen time|stopped time|time freeze|watch|wristwatch,http://www.imdb.com/title/tt0157472/?ref_=fn_tt_tt_1,94,English,USA,PG,26000000,36985501,2002,5.2,1.85,874,298,281,,
1181,The Medallion,98,108,Action|Comedy|Fantasy,29861,hong kong|interpol|medallion|ship|tough cop,http://www.imdb.com/title/tt0288045/?ref_=fn_tt_tt_1,132,English,Hong Kong,PG-13,41000000,22108977,2003,5.2,2.35,505,541,484,,
330,The Stepford Wives,169,93,Comedy|Sci-Fi|Thriller,49739,community|connecticut|fem bot|tv producer|writer,http://www.imdb.com/title/tt0327162/?ref_=fn_tt_tt_1,407,English,USA,PG-13,90000000,59475623,2004,5.2,1.85,0,189,173,,
956,Christmas with the Kranks,105,99,Comedy|Family,27548,act of kindness|christmas|christmas eve|neighbor|vacation,http://www.imdb.com/title/tt0388419/?ref_=fn_tt_tt_1,209,English,USA,PG,60000000,73701902,2004,5.2,2.35,0,442,158,,
2434,Catch That Kid,54,91,Comedy|Crime,8023,caper|computer genius|dog|heist|security chief,http://www.imdb.com/title/tt0337917/?ref_=fn_tt_tt_1,49,English,USA,PG,18000000,16702864,2004,5.2,1.85,591,1001,225,,
1680,Little Black Book,73,105,Comedy|Drama|Romance,15052,electronic devices|gynecologist|little black book|plan|set up,http://www.imdb.com/title/tt0361841/?ref_=fn_tt_tt_1,116,English,USA,PG-13,35000000,20422207,2004,5.2,2.35,484,720,186,,
1858,Welcome to Mooseport,82,110,Comedy|Romance,10667,mayor|pink panties|upskirt|white panties|yellow panties,http://www.imdb.com/title/tt0361925/?ref_=fn_tt_tt_1,95,English,USA,PG-13,26000000,14469428,2004,5.2,1.85,260,372,742,,
1638,Racing Stripes,73,102,Adventure|Comedy|Drama|Family|Sport,12570,farm|horse|kentucky|racehorse|zebra,http://www.imdb.com/title/tt0376105/?ref_=fn_tt_tt_1,86,English,USA,PG,,49186871,2005,5.2,1.85,771,568,237,,
615,Doom,237,113,Action|Adventure|Horror|Sci-Fi,88146,commando unit|extra chromosome|first person shooter|special forces|teleportation,http://www.imdb.com/title/tt0419706/?ref_=fn_tt_tt_1,814,English,UK,R,60000000,28031250,2005,5.2,2.35,0,301,139,,
3881,High School Musical,57,98,Comedy|Drama|Family|Music|Musical|Romance,59254,audition|basketball|high school|singing|teenager,http://www.imdb.com/title/tt0475293/?ref_=fn_tt_tt_1,726,English,USA,TV-G,4200000,,2006,5.2,1.33,0,353,1171,,
2346,The Touch,,7,Romance|Short,118,lesbian|paris france|period piece|poem|poetess,http://www.imdb.com/title/tt1128219/?ref_=fn_tt_tt_1,,English,USA,,13000,,2007,5.2,1.85,30,971,918,,
225,Ghost Rider,276,123,Action|Fantasy|Thriller,182661,blackheart|devil|father|ghost|mephistopheles,http://www.imdb.com/title/tt0259324/?ref_=fn_tt_tt_1,681,English,USA,PG-13,110000000,115802596,2007,5.2,2.35,0,136,77,181,196
2774,Stomp the Yard,86,109,Drama|Music|Romance,19505,atlanta georgia|competition|dancer|death|fraternity,http://www.imdb.com/title/tt0775539/?ref_=fn_tt_tt_1,162,English,USA,PG-13,14000000,61356221,2007,5.2,2.35,0,819,901,,
838,Alvin and the Chipmunks,131,92,Animation|Comedy|Family|Fantasy|Music,57276,based on cartoon|chipmunk|concert|fart joke|talking animal,http://www.imdb.com/title/tt0952640/?ref_=fn_tt_tt_1,146,English,USA,PG,60000000,217326336,2007,5.2,1.85,0,344,373,,
2263,Twilight,350,122,Drama|Fantasy|Romance,348010,blood|high school|love|school|vampire,http://www.imdb.com/title/tt1099212/?ref_=fn_tt_tt_1,1535,English,USA,PG-13,37000000,191449475,2008,5.2,2.35,19000,534,225,,
