SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE
265091,0,Cash loans,F,N,Y,0,117000.0,170640.0,9526.5,135000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.028663
256555,0,Cash loans,F,N,N,0,229500.0,1078200.0,28440.0,900000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006233
151675,0,Cash loans,F,Y,Y,0,112500.0,448056.0,16222.5,315000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885
184262,0,Cash loans,F,N,Y,0,135000.0,497520.0,25402.5,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010966
117500,0,Revolving loans,M,N,N,0,900000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.072508
389767,1,Cash loans,F,N,Y,2,67500.0,512064.0,25033.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101
395303,0,Cash loans,M,N,N,0,135000.0,605088.0,17469.0,396000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.010966
260622,0,Revolving loans,F,Y,Y,0,99000.0,315000.0,15750.0,315000.0,Children,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009657
208908,0,Cash loans,F,N,N,0,90000.0,545040.0,26640.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.04622
293450,0,Cash loans,M,Y,N,1,157500.0,450000.0,24412.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.035792000000000004
230181,0,Cash loans,F,N,N,0,85500.0,808650.0,26086.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.072508
159038,0,Cash loans,F,N,Y,1,99000.0,797814.0,25866.0,571500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008068
342296,0,Cash loans,F,N,N,0,67500.0,526491.0,18909.0,454500.0,Family,Pensioner,Secondary / secondary special,Separated,House / apartment,0.04622
419607,0,Cash loans,F,Y,Y,0,112500.0,472500.0,13945.5,472500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625
296152,0,Revolving loans,F,N,N,0,135000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029
372519,0,Cash loans,F,Y,Y,0,247500.0,582228.0,17154.0,486000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.006852
333424,0,Cash loans,F,N,Y,0,247500.0,675000.0,34596.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.031329
324693,0,Cash loans,F,N,N,0,225000.0,499221.0,25618.5,373500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.00496
349262,1,Cash loans,M,N,Y,1,67500.0,180000.0,9319.5,180000.0,Unaccompanied,Working,Higher education,Widow,House / apartment,0.009175
209603,0,Cash loans,M,N,Y,1,90000.0,316296.0,14872.5,207000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.020713
192806,0,Cash loans,F,N,Y,0,153000.0,490495.5,27517.5,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.00733
435770,0,Revolving loans,M,Y,Y,1,180000.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010147
397393,0,Cash loans,F,N,Y,0,67500.0,137520.0,6817.5,90000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002042
129471,0,Cash loans,M,N,N,0,225000.0,1006920.0,51543.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147
121189,0,Cash loans,F,N,Y,0,270000.0,781920.0,25969.5,675000.0,Family,Working,Secondary / secondary special,Separated,House / apartment,0.018801
431051,0,Cash loans,F,N,Y,0,112500.0,270000.0,17577.0,270000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.005144
372163,0,Cash loans,F,N,Y,0,67500.0,808650.0,26086.5,675000.0,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,House / apartment,0.007120000000000001
186521,0,Cash loans,F,N,N,0,90000.0,193500.0,13761.0,193500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.015221
372951,0,Cash loans,F,Y,Y,0,315000.0,1477863.0,95688.0,1395000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.019101
422804,0,Cash loans,M,Y,Y,1,180000.0,889515.0,26136.0,742500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625
219294,0,Cash loans,F,N,Y,0,270000.0,1540588.5,42493.5,1377000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.032561
127396,0,Cash loans,F,N,N,0,427500.0,1971072.0,68512.5,1800000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006670999999999999
435461,0,Cash loans,M,Y,Y,0,135000.0,174132.0,17973.0,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713
424930,0,Cash loans,F,Y,N,0,135000.0,814041.0,26257.5,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.028663
222936,0,Cash loans,F,N,Y,0,270000.0,1288350.0,41692.5,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.010032
217163,0,Cash loans,M,Y,Y,0,315000.0,1350000.0,53541.0,1350000.0,Unaccompanied,State servant,Higher education,Married,With parents,0.035792000000000004
224470,0,Cash loans,F,N,Y,1,67500.0,239850.0,23494.5,225000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.006852
117572,0,Cash loans,M,Y,N,1,157500.0,1078200.0,29781.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663
219025,0,Cash loans,F,Y,Y,1,270000.0,1096020.0,59458.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622
126659,0,Cash loans,M,N,Y,0,135000.0,121500.0,4576.5,121500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.015221
393347,0,Cash loans,M,Y,N,2,207000.0,298512.0,33808.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002506
105849,0,Cash loans,M,Y,Y,1,315000.0,1174090.5,46692.0,1080000.0,Family,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.072508
206081,0,Cash loans,F,Y,Y,1,166500.0,1483231.5,51556.5,1354500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.00823
319967,0,Cash loans,F,N,N,1,90000.0,675000.0,21775.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.022625
439442,0,Cash loans,F,N,Y,0,112500.0,518071.5,36184.5,459000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.01885
309695,0,Cash loans,M,Y,Y,0,171000.0,497520.0,33376.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018634
441661,0,Cash loans,F,N,Y,0,126000.0,135000.0,7056.0,135000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.020713
184370,0,Cash loans,F,Y,Y,0,135000.0,848070.0,31288.5,607500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018634
405753,0,Revolving loans,M,Y,Y,0,90000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164
324796,0,Cash loans,F,N,Y,0,216000.0,659610.0,25686.0,472500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029
125353,0,Cash loans,F,N,N,0,135000.0,500211.0,25537.5,463500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.031329
432781,0,Cash loans,F,Y,Y,1,180000.0,557770.5,26833.5,481500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702
255840,0,Cash loans,F,N,Y,2,225000.0,934389.0,62694.0,882000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006852
219573,0,Cash loans,M,Y,Y,0,225000.0,269550.0,24723.0,225000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.035792000000000004
308601,0,Cash loans,F,N,Y,0,315000.0,829584.0,27544.5,630000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.022625
376409,0,Cash loans,F,N,Y,0,202500.0,848745.0,37516.5,675000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.009334
101081,0,Cash loans,M,N,Y,0,117000.0,1061599.5,31171.5,927000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164
392033,0,Cash loans,F,N,Y,0,67500.0,675000.0,24930.0,675000.0,Unaccompanied,Pensioner,Higher education,Separated,House / apartment,0.04622
170566,0,Cash loans,F,N,Y,0,225000.0,526491.0,30352.5,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.019101
170332,0,Cash loans,F,N,N,0,247500.0,1288350.0,41692.5,1125000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00496
336181,0,Cash loans,M,Y,Y,0,117000.0,373311.0,18090.0,283500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.007120000000000001
333590,0,Cash loans,F,N,N,0,135000.0,566055.0,16222.5,472500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.020246
249334,0,Cash loans,M,N,Y,0,112500.0,526500.0,26883.0,526500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392
414534,0,Cash loans,F,N,N,2,135000.0,225000.0,15219.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010556
334048,0,Cash loans,M,Y,N,1,207000.0,1364593.5,57946.5,1170000.0,Unaccompanied,State servant,Incomplete higher,Married,House / apartment,0.025164
114921,1,Cash loans,F,Y,N,0,72000.0,152820.0,18135.0,135000.0,Family,Working,Higher education,Married,House / apartment,0.020713
234730,0,Cash loans,F,N,Y,2,225000.0,545040.0,26640.0,450000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.020713
192216,0,Cash loans,F,N,N,1,126000.0,254700.0,25191.0,225000.0,Unaccompanied,Working,Higher education,Single / not married,With parents,0.016612000000000002
449146,0,Cash loans,F,N,Y,0,180000.0,900000.0,59508.0,900000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.072508
142049,0,Cash loans,F,N,N,0,202500.0,263686.5,25816.5,238500.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.010147
400777,0,Cash loans,F,N,N,0,117000.0,526491.0,22306.5,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.031329
208596,0,Cash loans,M,Y,Y,0,225000.0,218938.5,24889.5,189000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00496
311889,0,Cash loans,M,Y,Y,0,202500.0,755190.0,36459.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801
119996,0,Cash loans,F,N,Y,0,157500.0,1125000.0,33025.5,1125000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.014519999999999996
143178,0,Cash loans,F,Y,N,0,355500.0,573408.0,29277.0,495000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.04622
241195,0,Cash loans,F,N,Y,0,112500.0,414792.0,22630.5,315000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.008019
292356,0,Cash loans,M,N,N,0,450000.0,1971072.0,59760.0,1800000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.018634
124851,0,Cash loans,F,N,N,2,225000.0,446931.0,16978.5,369000.0,Unaccompanied,Working,Higher education,Married,Co-op apartment,0.022625
184339,0,Cash loans,F,Y,Y,0,405000.0,846000.0,43933.5,846000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622
291941,0,Cash loans,M,Y,N,0,157500.0,1273500.0,37233.0,1273500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00496
349904,0,Cash loans,F,Y,N,0,85500.0,531000.0,25542.0,531000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625
363929,0,Cash loans,M,Y,N,0,180000.0,225000.0,6066.0,225000.0,,Working,Secondary / secondary special,Single / not married,With parents,0.0228
323600,1,Cash loans,M,Y,Y,0,135000.0,675000.0,32472.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.007273999999999998
268527,0,Cash loans,M,N,Y,1,135000.0,900000.0,41836.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Separated,With parents,0.031329
281630,0,Cash loans,M,Y,Y,0,135000.0,755190.0,36459.0,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792000000000004
287056,0,Cash loans,F,Y,Y,0,157500.0,536917.5,22747.5,463500.0,Unaccompanied,Pensioner,Higher education,Single / not married,House / apartment,0.00702
269307,0,Cash loans,F,N,Y,0,126000.0,370629.0,24898.5,306000.0,Unaccompanied,Working,Incomplete higher,Civil marriage,House / apartment,0.006852
390717,0,Cash loans,F,Y,N,1,103500.0,450000.0,21888.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010556
282472,0,Cash loans,M,N,Y,0,360000.0,225000.0,16303.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392
230804,0,Cash loans,M,Y,N,0,202500.0,254700.0,20119.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885
130719,0,Cash loans,F,N,Y,0,180000.0,679441.5,27076.5,549000.0,Children,Pensioner,Secondary / secondary special,Widow,House / apartment,0.006207
247542,0,Cash loans,F,N,Y,0,395100.0,985500.0,52636.5,985500.0,Other_B,Commercial associate,Higher education,Married,House / apartment,0.026392
439526,0,Cash loans,M,N,Y,1,112500.0,1078200.0,31522.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101
436548,0,Revolving loans,F,N,Y,2,135000.0,157500.0,7875.0,157500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.011657
438936,0,Revolving loans,F,N,Y,1,67500.0,202500.0,10125.0,202500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634
138538,0,Cash loans,F,Y,Y,0,92250.0,130500.0,9211.5,130500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.015221
235680,0,Cash loans,F,N,Y,0,90000.0,314100.0,14683.5,225000.0,,Working,Secondary / secondary special,Married,House / apartment,0.006207
392889,0,Cash loans,F,Y,Y,0,148500.0,305221.5,20524.5,252000.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.019689
156342,1,Cash loans,F,N,Y,0,157500.0,378000.0,20637.0,378000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392
437962,0,Cash loans,F,N,Y,0,45000.0,194076.0,15367.5,162000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228
348598,0,Cash loans,M,Y,Y,0,157500.0,521280.0,19984.5,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164
136055,0,Cash loans,F,N,Y,1,76500.0,781920.0,28084.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.035792000000000004
433600,0,Cash loans,F,N,Y,0,51750.0,240660.0,9202.5,157500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Rented apartment,0.009549
187511,0,Cash loans,F,N,N,0,40500.0,112500.0,4239.0,112500.0,Unaccompanied,Pensioner,Lower secondary,Widow,House / apartment,0.007120000000000001
396288,1,Cash loans,F,N,Y,0,67500.0,283500.0,8415.0,283500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.028663
146017,0,Cash loans,M,Y,Y,0,180000.0,104256.0,12370.5,90000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101
418256,0,Cash loans,F,N,N,0,81000.0,472500.0,44860.5,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.009175
247346,0,Cash loans,F,N,Y,0,70200.0,76410.0,8356.5,67500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634
230936,0,Revolving loans,F,N,N,0,157500.0,180000.0,9000.0,180000.0,Other_B,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.00733
439989,0,Cash loans,M,Y,N,1,225000.0,971280.0,54364.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792000000000004
315171,0,Cash loans,F,Y,Y,1,112500.0,134329.5,13761.0,121500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101
429845,0,Cash loans,M,N,Y,0,90000.0,472500.0,22860.0,472500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.015221
121244,0,Cash loans,F,N,Y,0,175500.0,808650.0,23643.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713
118504,0,Cash loans,M,Y,Y,0,148500.0,765261.0,30478.5,684000.0,"Spouse, partner",Working,Secondary / secondary special,Single / not married,House / apartment,0.00496
158576,0,Cash loans,F,N,Y,0,292500.0,787086.0,25519.5,657000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.006852
